subject_id,item_id,counterbalance,condition,audience_group,shared.tangram,unique.tangram,response.unique
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer either,blue,J,G,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,social one,red,I,G,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,social one,red,E,F,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer one,red,E,F,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer one,blue,J,K,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer either,red,E,K,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,social one,blue,I,K,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer one,red,E,K,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer either,red,I,F,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer either,red,E,F,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer either,blue,J,K,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,social one,blue,E,G,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,social one,blue,I,F,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,social one,red,J,F,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer one,blue,E,G,shared
cd6348d6-479f-4105-9ba6-f32b94579adc,1,b,refer one,red,E,G,shared
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,social one,red,F,E,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,social one,blue,F,J,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer one,red,G,I,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer one,red,F,J,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer one,blue,K,J,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer either,blue,K,E,shared
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,social one,red,F,J,shared
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer either,red,G,E,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer one,blue,F,J,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,social one,blue,G,E,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,social one,blue,F,I,shared
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer one,red,G,E,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer either,red,G,J,shared
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer either,blue,G,J,shared
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer one,red,F,I,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,social one,red,K,J,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer one,blue,K,I,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer either,red,K,I,shared
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer either,blue,K,J,shared
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer one,red,K,J,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,social one,red,K,E,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer one,red,K,E,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,social one,red,F,I,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,social one,red,G,I,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer one,red,K,I,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer either,blue,G,E,shared
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer either,blue,K,I,shared
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,social one,blue,K,E,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,social one,blue,K,I,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer either,red,F,E,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer one,blue,G,I,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,social one,red,G,J,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer either,blue,G,I,shared
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,social one,red,K,I,shared
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer one,blue,F,I,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer either,blue,F,I,shared
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer one,blue,G,J,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,social one,red,G,E,unique
