subject_id,item_id,counterbalance,trial_num,n_blue,n_naive,goal,previous_selection,selected_tangram,selected_tangram_group,selected_tangram_earlier_red,selected_tangram_earlier_blue,selected_tangram_later_red,selected_tangram_later_blue,written_label,sbert_cosine_earlier_blue,sbert_cosine_earlier_red,sbert_cosine_later_blue,sbert_cosine_later_red,utt_length
d108b4c3-48aa-45bf-a7f0-a4b2534f87c5,0,b,52,4,4,refer,H,D,red_specific,"someone facing left, their back is a straight line, sort of looks like they're holding a book open",,priest,,The priest facing left preaching while holding a book,nan,0.5304445028305054,nan,0.6204885840415955,9
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,0,0,16,refer,,J,red_specific,the image where there is it has a cube (i.e. the most cube-shaped body) for a body with a point sticking out pointing towards the right,,large cube,,Bottom is partial square smooth on the left ridgid on the right with a small diamond shaped head,nan,0.5137170553207397,nan,0.3139079809188843,18
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,1,1,16,social,J,A,shared,"Similar to the karate kid movie, the crane kick, looks like they have dangly sleeves","a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit",crane kick,thriller,thriller dance,0.15624213218688965,0.23274336755275726,0.7640362977981567,0.08445676416158676,2
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,2,3,1,refer,A,H,blue_specific,,He is sitting down. Only one side of his knee is visible. His one knee is pointing to the RIGHT in the pic. His head is a classic diamond shape. No arms visible. No hands and no legs. No feet visible.,,the innocent one,No arms or legs looks like a torso facing the right,0.49826884269714355,nan,0.2656017541885376,nan,11
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,3,1,1,social,H,B,shared,"the person is kneeling with their hands streched out, not the one facing sideways, looks like their heels are up behind them, with a little triangle sticking up behind them","the head is on a flat surface with a triangle stuck to the side of the head, the head and neck look a bit like a pacman mouth",princess dance,mouse,mouse head,0.5384214520454407,0.11889904737472534,0.796847403049469,0.1070009171962738,2
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,4,2,16,refer,B,D,shared,"this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book","someone facing left, their back is a straight line, sort of looks like they're holding a book open",long sleeved book,priest,Looks like someone holding a book with long sleeves facing the left,0.8141195178031921,0.6898013353347778,0.16590631008148193,0.6957206130027771,12
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,5,3,1,social,D,C,shared,Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",shrug,italian,An italian,0.15508684515953064,0.18844634294509888,0.9328566789627075,0.19346360862255096,2
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,6,1,2,refer,C,K,red_specific,"its a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",,duck,,Someone kneeling facing right 2 diamonds stacked for head and a piece of triangle sticking out the back,nan,0.5819042921066284,nan,0.06467334926128387,18
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,7,4,16,refer,K,I,red_specific,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",,yoga guy,,Leg kicking out behind them to the right and arms (triangles) pointing to the left,nan,0.7141008377075195,nan,0.2963980734348297,15
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,8,1,16,refer,I,L,red_specific,"Mand Kneeling, praying. Not all the way to the ground though. Also looks like someone doing a squat. Knees bent",,squats,,person facing right triangle pointing right for arms in a kneeling position feet flat facing left,nan,0.6099916696548462,nan,0.4589844346046448,16
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,9,4,0,refer,L,E,blue_specific,,"sitting down, facing right, with the hat thing on its head",,crazy hat person,crazy hat guy,0.5244200825691223,nan,0.9314477443695068,nan,3
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,10,2,8,refer,E,F,blue_specific,,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",,sad,sad guy facing left with his knees up feet pointing left,0.5718910694122314,nan,0.4497126042842865,nan,11
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,11,4,1,refer,F,G,blue_specific,,"Its a lot of shapes. On the bottom is a parollelogram. It doesn't look like a person, top of it a square that's tilted to the left, top of it a square that's tilted to the left almost looks like it's falling off, triangle on the right also falling off",,horse,Looks like a galloping horse or seal facing right,0.1773865967988968,nan,0.7429594397544861,nan,9
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,12,3,0,social,G,F,blue_specific,,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",,sad,sad boy,0.21854041516780853,nan,0.7406182289123535,nan,2
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,13,3,2,refer,F,C,shared,Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",shrug,italian,casper or an italian,0.10689890384674072,0.07002503424882889,0.5748482346534729,0.1652248501777649,4
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,14,2,4,social,C,H,blue_specific,,He is sitting down. Only one side of his knee is visible. His one knee is pointing to the RIGHT in the pic. His head is a classic diamond shape. No arms visible. No hands and no legs. No feet visible.,,the innocent one,peaceful guy with no limbs,0.48830509185791016,nan,0.3510887026786804,nan,5
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,15,2,1,social,H,G,blue_specific,,"Its a lot of shapes. On the bottom is a parollelogram. It doesn't look like a person, top of it a square that's tilted to the left, top of it a square that's tilted to the left almost looks like it's falling off, triangle on the right also falling off",,horse,galloping horse,-0.021078919991850853,nan,0.790619969367981,nan,2
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,16,1,0,refer,G,E,blue_specific,,"sitting down, facing right, with the hat thing on its head",,crazy hat person,weird hat guy,0.5545145273208618,nan,0.8531824350357056,nan,3
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,17,4,0,social,E,I,red_specific,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",,yoga guy,,yoga pose leg pointing behind to the right,nan,0.6207510232925415,nan,0.6962293386459351,8
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,18,1,4,social,I,A,shared,"Similar to the karate kid movie, the crane kick, looks like they have dangly sleeves","a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit",crane kick,thriller,thriller,0.011705951765179634,0.1611182689666748,1.0,0.08843012899160385,1
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,19,2,0,refer,A,E,blue_specific,,"sitting down, facing right, with the hat thing on its head",,crazy hat person,indian looking feathers on head,0.5413894057273865,nan,0.4226768910884857,nan,5
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,20,3,4,social,E,F,blue_specific,,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",,sad,sad guy,0.27750617265701294,nan,0.7999447584152222,nan,2
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,21,4,2,social,F,D,shared,"this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book","someone facing left, their back is a straight line, sort of looks like they're holding a book open",long sleeved book,priest,priest,0.1383826583623886,0.14102649688720703,0.9999999403953552,0.07485254108905792,1
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,22,4,8,refer,D,C,shared,Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",shrug,italian,looks like casper the ghost,0.11649399995803833,0.0885736346244812,-0.03714723885059357,0.02973194047808647,5
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,23,1,2,social,C,K,red_specific,"its a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",,duck,,duck facing right,nan,0.513620138168335,nan,0.8337067365646362,3
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,24,2,0,social,K,G,blue_specific,,"Its a lot of shapes. On the bottom is a parollelogram. It doesn't look like a person, top of it a square that's tilted to the left, top of it a square that's tilted to the left almost looks like it's falling off, triangle on the right also falling off",,horse,horse galloping,-0.03663819283246994,nan,0.770504891872406,nan,2
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,25,0,2,refer,G,J,red_specific,the image where there is it has a cube (i.e. the most cube-shaped body) for a body with a point sticking out pointing towards the right,,large cube,,looks like Utah,nan,0.13655778765678406,nan,0.12166383862495422,3
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,26,3,4,refer,J,E,blue_specific,,"sitting down, facing right, with the hat thing on its head",,crazy hat person,Big triangle on bottom looks like Indian feathers in head,0.4673070013523102,nan,0.349601686000824,nan,10
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,27,4,16,social,E,A,shared,"Similar to the karate kid movie, the crane kick, looks like they have dangly sleeves","a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit",crane kick,thriller,Looks like a big bird facing left with one leg pointing to the left,0.3245006799697876,0.24171702563762665,-0.019900567829608917,0.3480144143104553,14
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,28,3,2,social,A,L,red_specific,"Mand Kneeling, praying. Not all the way to the ground though. Also looks like someone doing a squat. Knees bent",,squats,,5 pieces,nan,0.04950137808918953,nan,0.13307681679725647,2
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,29,0,1,refer,L,K,red_specific,"its a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",,duck,,praying with a hat pointing to the back of the neck,nan,0.18139700591564178,nan,0.03063001111149788,11
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,30,4,4,refer,K,D,shared,"this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book","someone facing left, their back is a straight line, sort of looks like they're holding a book open",long sleeved book,priest,angel facing the left reading a book,0.5206025838851929,0.4287841022014618,0.22764191031455994,0.38108330965042114,7
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,31,2,16,social,D,H,blue_specific,,He is sitting down. Only one side of his knee is visible. His one knee is pointing to the RIGHT in the pic. His head is a classic diamond shape. No arms visible. No hands and no legs. No feet visible.,,the innocent one,torso only,0.43695223331451416,nan,0.23698121309280396,nan,2
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,32,1,1,refer,H,A,shared,"Similar to the karate kid movie, the crane kick, looks like they have dangly sleeves","a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit",crane kick,thriller,jkarate kid crane kick,0.17622388899326324,0.5913048386573792,0.08491227775812149,0.6993749141693115,4
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,33,3,16,social,A,B,shared,"the person is kneeling with their hands streched out, not the one facing sideways, looks like their heels are up behind them, with a little triangle sticking up behind them","the head is on a flat surface with a triangle stuck to the side of the head, the head and neck look a bit like a pacman mouth",princess dance,mouse,princess,0.08854475617408752,0.09233933687210083,0.05274910107254982,0.7365913391113281,1
598163ca-51a2-4456-b8ef-b3d2630fafd6,1,b,34,1,8,refer,B,C,shared,Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",shrug,italian,casper the friendly ghost,0.09012970328330994,0.053361617028713226,-0.01621938869357109,0.08112005889415741,4
