subject_id,item_id,counterbalance,trial_num,n_blue,n_naive,goal,previous_selection,selected_tangram,selected_tangram_group,written_label
6632a7976ac65354ad468c94,0,a,10,3,1,social,H,J,C,"square head, a blob body"
6632a7976ac65354ad468c94,0,a,11,2,0,refer,J,K,C,"someone praying, looking red, feet are up"
6632a7976ac65354ad468c94,0,a,12,0,16,refer,K,L,C,"praying, looking right, holding a book"
6632a7976ac65354ad468c94,0,a,13,4,16,social,L,E,B,"sad person, funny hat"
6632a7976ac65354ad468c94,0,a,14,3,8,social,E,C,A,someone falling back
6632a7976ac65354ad468c94,0,a,15,2,0,social,C,A,A,"doing thriller dance, looking left"
6632a7976ac65354ad468c94,0,a,16,3,2,social,A,B,A,a mouse
6632a7976ac65354ad468c94,0,a,17,4,2,refer,B,D,A,"a priest, looking left"
6632a7976ac65354ad468c94,0,a,18,1,2,refer,D,E,B,"a sad person, a funny hat"
6632a7976ac65354ad468c94,0,a,19,3,4,social,E,F,B,"sad person, legs stretched out, facing left"
6632a7976ac65354ad468c94,0,a,20,3,4,refer,F,G,B,a horse
6632a7976ac65354ad468c94,0,a,21,1,16,refer,G,H,B,"praying, empty handed looking right"
6632a7976ac65354ad468c94,0,a,22,2,1,refer,H,I,C,"ice skating, looking left"
6632a7976ac65354ad468c94,0,a,23,4,16,refer,I,J,C,a blob with a square head
6632a7976ac65354ad468c94,0,a,24,3,16,social,J,K,C,"praying, legs are up"
6632a7976ac65354ad468c94,0,a,25,3,8,refer,K,L,C,praying holding a book
6632a7976ac65354ad468c94,0,a,26,0,4,refer,L,K,C,"facing right, kicking feet"
6632a7976ac65354ad468c94,0,a,27,2,8,refer,K,L,C,"praying, sitting and reading"
6632a7976ac65354ad468c94,0,a,28,1,8,refer,L,K,C,kicking feet
6632a7976ac65354ad468c94,0,a,29,4,8,social,K,J,C,"weird blob, square head"
6632a7976ac65354ad468c94,0,a,30,2,16,refer,J,I,C,"ice skating, left"
6632a7976ac65354ad468c94,0,a,31,4,2,social,I,H,B,"sitting or kneelng, looking right empty handed"
6632a7976ac65354ad468c94,0,a,32,1,0,social,H,G,B,horse kicking
6632a7976ac65354ad468c94,0,a,33,4,0,refer,G,F,B,"taking a nap, looking left"
6632a7976ac65354ad468c94,0,a,34,2,4,social,F,E,B,"taking a nap,lookng right"
6632a7976ac65354ad468c94,0,a,35,2,2,social,E,D,A,"priest, talking"
6632a7976ac65354ad468c94,0,a,36,3,1,refer,D,C,A,someone screaming while falling
6632a7976ac65354ad468c94,0,a,37,4,0,social,C,B,A,a girl mouse
6632a7976ac65354ad468c94,0,a,38,1,8,social,B,A,A,"someone running away, looking left"
6632a7976ac65354ad468c94,0,a,39,2,8,social,A,B,A,a mouse looking left
6632a7976ac65354ad468c94,0,a,40,1,16,social,B,A,A,dancing or running
6632a7976ac65354ad468c94,0,a,41,2,1,social,A,C,A,italian
6632a7976ac65354ad468c94,0,a,42,1,1,social,C,D,A,a grad looking left
6632a7976ac65354ad468c94,0,a,43,1,1,refer,D,E,B,"boy taking nap, looking right with a hat"
6632a7976ac65354ad468c94,0,a,44,4,1,refer,E,F,B,"looking left, taking a nap"
6632a7976ac65354ad468c94,0,a,45,3,0,social,F,G,B,"a horse, square head"
6632a7976ac65354ad468c94,0,a,46,1,4,refer,G,H,B,"kneelng, looking right not doing anything"
6632a7976ac65354ad468c94,0,a,47,1,0,refer,H,I,C,"skating, looking left"
6632a7976ac65354ad468c94,0,a,48,1,2,social,I,J,C,"weird design, square"
6632a7976ac65354ad468c94,0,a,49,2,4,refer,J,K,C,"kicking feet, praying"
6632a7976ac65354ad468c94,0,a,50,2,2,refer,K,L,C,"sitting down, reading"
6632a7976ac65354ad468c94,0,a,51,1,4,social,L,K,C,"folded legs, feet up, reading, looking right"
6632a7976ac65354ad468c94,0,a,52,0,2,refer,K,L,C,sitting down reading
67dcb6032b8d2b63d2c8ec04,0,a,0,1,4,social,,A,A,Windmill head with one leg lifted high
67dcb6032b8d2b63d2c8ec04,0,a,1,2,0,social,A,E,B,Sitting monk with ears perked up
67dcb6032b8d2b63d2c8ec04,0,a,2,2,16,refer,E,I,C,Standing firm with one leg up
67dcb6032b8d2b63d2c8ec04,0,a,3,2,4,refer,I,F,B,Sad guy with head hung low
67dcb6032b8d2b63d2c8ec04,0,a,4,4,4,refer,F,I,C,Running man with arms pumping
67dcb6032b8d2b63d2c8ec04,0,a,5,3,16,social,I,C,A,Flying man
67dcb6032b8d2b63d2c8ec04,0,a,6,4,0,social,C,D,A,Priest
67dcb6032b8d2b63d2c8ec04,0,a,7,0,4,refer,D,G,B,Knug fu
67dcb6032b8d2b63d2c8ec04,0,a,8,2,1,social,G,H,B,Knees bent
67dcb6032b8d2b63d2c8ec04,0,a,9,3,0,social,H,K,C,Duck man
67dcb6032b8d2b63d2c8ec04,0,a,10,3,2,refer,K,L,C,Squatter
67dcb6032b8d2b63d2c8ec04,0,a,11,1,16,refer,L,J,C,Half square
67dcb6032b8d2b63d2c8ec04,0,a,12,1,0,refer,J,A,A,elephant head
67dcb6032b8d2b63d2c8ec04,0,a,13,0,8,refer,A,B,A,Strike a pose
67dcb6032b8d2b63d2c8ec04,0,a,14,3,8,refer,B,C,A,Open arms
67dcb6032b8d2b63d2c8ec04,0,a,15,4,4,social,C,D,A,Procession with arms forward
67dcb6032b8d2b63d2c8ec04,0,a,16,3,8,social,D,E,B,Windmill cap
67dcb6032b8d2b63d2c8ec04,0,a,17,3,4,social,E,F,B,Sit facing left
67dcb6032b8d2b63d2c8ec04,0,a,18,0,16,refer,F,G,B,Dancing Kunfu
67dcb6032b8d2b63d2c8ec04,0,a,19,3,4,refer,G,H,B,Innocence facing right
67dcb6032b8d2b63d2c8ec04,0,a,20,3,2,social,H,I,C,"One leg up, arms to the left"
67dcb6032b8d2b63d2c8ec04,0,a,21,0,1,refer,I,J,C,Right are strecth
67dcb6032b8d2b63d2c8ec04,0,a,22,1,4,refer,J,K,C,Duck kneeling man
67dcb6032b8d2b63d2c8ec04,0,a,23,1,8,social,K,L,C,Squatting to the right
67dcb6032b8d2b63d2c8ec04,0,a,24,2,0,refer,L,A,A,Square horn
67dcb6032b8d2b63d2c8ec04,0,a,25,4,8,refer,A,B,A,Triangle arms
67dcb6032b8d2b63d2c8ec04,0,a,26,1,2,refer,B,C,A,Falling man
67dcb6032b8d2b63d2c8ec04,0,a,27,0,2,refer,C,D,A,Praying to God
67dcb6032b8d2b63d2c8ec04,0,a,28,3,16,refer,D,E,B,Crazy hat
67dcb6032b8d2b63d2c8ec04,0,a,29,4,2,refer,E,F,B,"Sad guy, face down"
67dcb6032b8d2b63d2c8ec04,0,a,30,4,16,social,F,G,B,hORSEE
67dcb6032b8d2b63d2c8ec04,0,a,31,2,1,refer,G,H,B,No arms
67dcb6032b8d2b63d2c8ec04,0,a,32,3,1,social,H,I,C,Triangle leg up 90 degrees
67dcb6032b8d2b63d2c8ec04,0,a,33,2,2,social,I,J,C,Half square
67dcb6032b8d2b63d2c8ec04,0,a,34,4,8,social,J,K,C,Duck right
67dcb6032b8d2b63d2c8ec04,0,a,35,2,8,social,K,L,C,Outstretch squatter
67dcb6032b8d2b63d2c8ec04,0,a,36,2,2,refer,L,A,A,Two shape head
67dcb6032b8d2b63d2c8ec04,0,a,37,4,0,refer,A,B,A,Bent knee
67dcb6032b8d2b63d2c8ec04,0,a,38,2,4,social,B,E,B,Folded legs
67dcb6032b8d2b63d2c8ec04,0,a,39,2,16,social,E,I,C,Warrior pose
67dcb6032b8d2b63d2c8ec04,0,a,40,2,8,refer,I,C,A,Arms raised
67dcb6032b8d2b63d2c8ec04,0,a,41,1,2,social,C,H,B,Submissive figure
67dcb6032b8d2b63d2c8ec04,0,a,42,4,16,refer,H,L,C,Meditating pose
67dcb6032b8d2b63d2c8ec04,0,a,43,3,1,refer,L,I,C,Horizontal leg
67dcb6032b8d2b63d2c8ec04,0,a,44,1,1,social,I,A,A,Sprinting figure with one leg forward
67dcb6032b8d2b63d2c8ec04,0,a,45,1,1,refer,A,F,B,Sad guy with head hung low
67dcb6032b8d2b63d2c8ec04,0,a,46,4,1,social,F,C,A,Acrobat in mid-air
67dcb6032b8d2b63d2c8ec04,0,a,47,1,16,social,C,G,B,Yoga practitioner in a challenging pose
67dcb6032b8d2b63d2c8ec04,0,a,48,1,0,social,G,J,C,Half straight man
67dcb6032b8d2b63d2c8ec04,0,a,49,4,1,refer,J,G,B,Dancer
67dcb6032b8d2b63d2c8ec04,0,a,50,3,0,refer,G,I,C,Kicking dancer
67dcb6032b8d2b63d2c8ec04,0,a,51,4,2,social,I,F,B,Square looking down
67dcb6032b8d2b63d2c8ec04,0,a,52,1,8,refer,F,E,B,Monk Meditating
5fd7782dee03dc08d3f3f491,0,a,0,4,16,refer,,D,A,Looks like a priest with hands outstretched to the left
5fd7782dee03dc08d3f3f491,0,a,1,3,16,social,D,C,A,"Person with 2 hands in the air like an Italian saying ""I'm walking here"""
5fd7782dee03dc08d3f3f491,0,a,2,2,2,refer,C,F,B,Sad Boy sitting with head down and legs to the left and knees up.
5fd7782dee03dc08d3f3f491,0,a,3,0,2,refer,F,J,C,Mostly cube with a chunk on the right missing.
5fd7782dee03dc08d3f3f491,0,a,4,2,8,refer,J,I,C,Ice skater on one leg
5fd7782dee03dc08d3f3f491,0,a,5,3,4,social,I,H,B,"Looks like an innocent boy, simple figure, sitting with a knee out to the right"
5fd7782dee03dc08d3f3f491,0,a,6,2,0,refer,H,E,B,crazy hat
5fd7782dee03dc08d3f3f491,0,a,7,4,0,refer,E,C,A,italian
5fd7782dee03dc08d3f3f491,0,a,8,1,4,refer,C,L,C,"person facing right with bent knees, hands out, squating"
5fd7782dee03dc08d3f3f491,0,a,9,3,16,refer,L,A,A,2 headed person kicking to the left
5fd7782dee03dc08d3f3f491,0,a,10,1,16,social,A,D,A,priest facing left with hands outstretched
5fd7782dee03dc08d3f3f491,0,a,11,1,8,social,D,E,B,crazy hat or bunny ears on top head down facing right
5fd7782dee03dc08d3f3f491,0,a,12,2,1,refer,E,A,A,thriller or kicking to the left
5fd7782dee03dc08d3f3f491,0,a,13,1,16,refer,A,C,A,person with 2 hands in the air rectangle body
5fd7782dee03dc08d3f3f491,0,a,14,3,0,social,C,G,B,horse
5fd7782dee03dc08d3f3f491,0,a,15,3,0,refer,G,H,B,innocent
5fd7782dee03dc08d3f3f491,0,a,16,4,1,refer,H,D,A,priest facing left with hands outstretched
5fd7782dee03dc08d3f3f491,0,a,17,4,0,social,D,B,A,mouse
5fd7782dee03dc08d3f3f491,0,a,18,2,16,refer,B,J,C,mostly cube part of right side missing
5fd7782dee03dc08d3f3f491,0,a,19,1,8,refer,J,A,A,2 headed person kicking to the left
5fd7782dee03dc08d3f3f491,0,a,20,2,0,social,A,F,B,sad boy
5fd7782dee03dc08d3f3f491,0,a,21,0,8,refer,F,I,C,ice skater on one leg
5fd7782dee03dc08d3f3f491,0,a,22,0,16,refer,I,B,A,square head with big triangle arms or wings. Like an angel. Body is also 2 triangles with one small triangle on left.
5fd7782dee03dc08d3f3f491,0,a,23,2,2,social,B,C,A,two hands in the air
5fd7782dee03dc08d3f3f491,0,a,24,1,1,social,C,D,A,priest with hands outstretched to the left
5fd7782dee03dc08d3f3f491,0,a,25,3,4,refer,D,A,A,2 headed person kicking to the left
5fd7782dee03dc08d3f3f491,0,a,26,3,8,refer,A,J,C,mostly cube with part on the right missing
5fd7782dee03dc08d3f3f491,0,a,27,3,8,social,J,C,A,"two hands in the air like an Italian saying ""I'm walking here"""
5fd7782dee03dc08d3f3f491,0,a,28,1,2,social,C,A,A,"thriller, kick to the left"
5fd7782dee03dc08d3f3f491,0,a,29,3,2,social,A,D,A,"priest, hands outstretched to the left"
5fd7782dee03dc08d3f3f491,0,a,30,2,8,social,D,F,B,"sad boy, head down, sitting, legs facing left and knees up"
5fd7782dee03dc08d3f3f491,0,a,31,4,2,social,F,A,A,"thriller, kicking left"
5fd7782dee03dc08d3f3f491,0,a,32,3,1,social,A,E,B,crazy hat or bunny ears
5fd7782dee03dc08d3f3f491,0,a,33,1,1,refer,E,I,C,ice skater on one leg
5fd7782dee03dc08d3f3f491,0,a,34,3,2,refer,I,G,B,looks like the letter X. Bottom left part of X much thicker
5fd7782dee03dc08d3f3f491,0,a,35,0,1,refer,G,K,C,person facing left with hand outstretched with a triangle tail or a dress
5fd7782dee03dc08d3f3f491,0,a,36,2,4,refer,K,J,C,mostly cube with part of right missing.
5fd7782dee03dc08d3f3f491,0,a,37,4,1,social,J,H,B,innocent
5fd7782dee03dc08d3f3f491,0,a,38,4,16,social,H,D,A,priest standing facing left with hands outstretched
5fd7782dee03dc08d3f3f491,0,a,39,4,4,social,D,C,A,two hands in the air
5fd7782dee03dc08d3f3f491,0,a,40,0,4,refer,C,G,B,looks like letter X with bottom left part being much thicker than the rest
5fd7782dee03dc08d3f3f491,0,a,41,4,8,social,G,D,A,"priest, standing facing left, hands outstretched"
5fd7782dee03dc08d3f3f491,0,a,42,2,1,social,D,A,A,thriller
5fd7782dee03dc08d3f3f491,0,a,43,1,2,refer,A,I,C,ice skater on one leg
5fd7782dee03dc08d3f3f491,0,a,44,3,1,refer,I,J,C,mostly square with part of right missing
5fd7782dee03dc08d3f3f491,0,a,45,2,16,social,J,D,A,"priest, standing facing left with hands outstretched"
5fd7782dee03dc08d3f3f491,0,a,46,1,0,social,D,F,B,sad boy
5fd7782dee03dc08d3f3f491,0,a,47,1,4,social,F,E,B,"crazy hat or bunny ears, sitting facing right"
5fd7782dee03dc08d3f3f491,0,a,48,4,4,refer,E,I,C,ice skater on one leg
5fd7782dee03dc08d3f3f491,0,a,49,4,8,refer,I,J,C,mostly cube with right part missing
5fd7782dee03dc08d3f3f491,0,a,50,1,0,refer,J,E,B,crazy hat
5fd7782dee03dc08d3f3f491,0,a,51,2,4,social,E,C,A,two hands in the air like an italian
5fd7782dee03dc08d3f3f491,0,a,52,4,2,refer,C,A,A,2 heads kicking to the left
6753519ac83cda11cee58723,0,a,0,1,4,refer,,G,B,striking a pose
6753519ac83cda11cee58723,0,a,1,2,0,refer,G,E,B,square with the weird thing on its head
6753519ac83cda11cee58723,0,a,2,2,8,refer,E,D,A,the priest
6753519ac83cda11cee58723,0,a,3,1,1,social,D,F,B,the one looking sad and sitting
6753519ac83cda11cee58723,0,a,4,2,16,refer,F,I,C,on one leg and stretching out with a diamond on its head
6753519ac83cda11cee58723,0,a,5,3,1,social,I,H,B,the blob
6753519ac83cda11cee58723,0,a,6,4,1,refer,H,K,C,on the knees praying
6753519ac83cda11cee58723,0,a,7,4,2,social,K,A,A,walking like a zombie with head aback
6753519ac83cda11cee58723,0,a,8,4,2,refer,A,C,A,looking like they just jumped off an helicopter.. with arms wide open
6753519ac83cda11cee58723,0,a,9,3,4,social,C,L,C,squatting with hands forward
6753519ac83cda11cee58723,0,a,10,0,4,refer,L,G,B,"dancing, with one knee on the ground"
6753519ac83cda11cee58723,0,a,11,1,8,social,G,D,A,the priest
6753519ac83cda11cee58723,0,a,12,2,4,refer,D,B,A,yoga style
6753519ac83cda11cee58723,0,a,13,3,0,social,B,H,B,the blob
6753519ac83cda11cee58723,0,a,14,2,8,social,H,C,A,jumping out of the helicopter person
6753519ac83cda11cee58723,0,a,15,0,8,refer,C,F,B,sitting down and looking down
6753519ac83cda11cee58723,0,a,16,3,8,social,F,D,A,the priiest
6753519ac83cda11cee58723,0,a,17,3,4,refer,D,K,C,kneeling and praying
6753519ac83cda11cee58723,0,a,18,4,8,social,K,L,C,squatting with hands forward
6753519ac83cda11cee58723,0,a,19,4,1,social,L,E,B,square with weird looking triangle on the head
6753519ac83cda11cee58723,0,a,20,4,8,refer,E,B,A,yoga style
6753519ac83cda11cee58723,0,a,21,1,0,social,B,I,C,standing on one leg with the other leg stretched to the right
6753519ac83cda11cee58723,0,a,22,3,8,refer,I,G,B,"one leg on the grounf kneeing, and the other standing. image facing right with diamond on its head"
6753519ac83cda11cee58723,0,a,23,1,4,social,G,H,B,"bl0b, with a diamond shaped head"
6753519ac83cda11cee58723,0,a,24,0,2,refer,H,F,B,sitting in despair
6753519ac83cda11cee58723,0,a,25,2,2,refer,F,A,A,"standing on one leg, giving like a zombie pose, and facing left, with the diamond on the head looking like it is about to roll off"
6753519ac83cda11cee58723,0,a,26,2,2,social,A,J,C,"facing right, diamond head aand big square body"
6753519ac83cda11cee58723,0,a,27,3,0,refer,J,B,A,"yoga pose, facing right"
6753519ac83cda11cee58723,0,a,28,1,16,refer,B,D,A,"the priest with hands stretched out, looking left"
6753519ac83cda11cee58723,0,a,29,1,1,refer,D,K,C,kneel down fully to pray
6753519ac83cda11cee58723,0,a,30,3,16,refer,K,C,A,the weird structured square with hands streched out of it.. looking like it jumped out of a building
6753519ac83cda11cee58723,0,a,31,1,2,refer,C,E,B,square with weird triangle on the top of its head
6753519ac83cda11cee58723,0,a,32,4,4,social,E,B,A,martial art pose.
6753519ac83cda11cee58723,0,a,33,4,0,refer,B,F,B,sitting on the ground in despair
6753519ac83cda11cee58723,0,a,34,3,1,refer,F,I,C,standing on one long leg with the other short one at the back
6753519ac83cda11cee58723,0,a,35,3,2,social,I,L,C,"squatting pose, with hands out"
6753519ac83cda11cee58723,0,a,36,2,0,social,L,A,A,"zombie pose, looking up"
6753519ac83cda11cee58723,0,a,37,4,0,social,A,G,B,dance moves with one knee on the ground
6753519ac83cda11cee58723,0,a,38,1,2,social,G,D,A,the diamond headed priest standing
6753519ac83cda11cee58723,0,a,39,1,0,refer,D,H,B,"diamond head in mid fourth from the right, the one that looks like a baby wrapped in swaddling cloths"
6753519ac83cda11cee58723,0,a,40,0,1,refer,H,K,C,kneel to pray
6753519ac83cda11cee58723,0,a,41,1,8,refer,K,C,A,jump!
6753519ac83cda11cee58723,0,a,42,4,16,refer,C,F,B,"sad and depressed, onseat facing left"
6753519ac83cda11cee58723,0,a,43,1,16,social,F,B,A,martial art pose...
6753519ac83cda11cee58723,0,a,44,2,1,refer,B,L,C,squatting
6753519ac83cda11cee58723,0,a,45,2,16,social,L,E,B,head with two triangle shape on the top of the head
6753519ac83cda11cee58723,0,a,46,0,16,refer,E,K,C,"kneeel to pray, facing right"
6753519ac83cda11cee58723,0,a,47,4,16,social,K,A,A,zombie pose
6753519ac83cda11cee58723,0,a,48,4,4,refer,A,L,C,squatting
6753519ac83cda11cee58723,0,a,49,2,1,social,L,H,B,baby wrapped in cloth with diamond head
6753519ac83cda11cee58723,0,a,50,3,16,social,H,D,A,the standing priest
6753519ac83cda11cee58723,0,a,51,3,2,refer,D,C,A,jumping off with arms wide open
6753519ac83cda11cee58723,0,a,52,2,4,social,C,B,A,"karate kid mode, facing right"
6400d8e645e80091a53f9b21,0,a,0,3,8,social,,E,B,Crazy Hat
6400d8e645e80091a53f9b21,0,a,1,2,2,social,E,H,B,Simple Pose
6400d8e645e80091a53f9b21,0,a,2,4,8,refer,H,E,B,Crazy Hat
6400d8e645e80091a53f9b21,0,a,3,3,4,refer,E,G,B,Horse Pose
6400d8e645e80091a53f9b21,0,a,4,4,2,refer,G,C,A,Arms out
6400d8e645e80091a53f9b21,0,a,5,0,16,refer,C,E,B,Crazy Hat
6400d8e645e80091a53f9b21,0,a,6,1,1,social,E,L,C,Prayer Pose
6400d8e645e80091a53f9b21,0,a,7,1,4,social,L,E,B,Crazy Hat
6400d8e645e80091a53f9b21,0,a,8,4,8,social,E,G,B,Horse Pose
6400d8e645e80091a53f9b21,0,a,9,2,4,refer,G,E,B,Crazy Hat
6400d8e645e80091a53f9b21,0,a,10,2,4,social,E,G,B,Horse Pose
6400d8e645e80091a53f9b21,0,a,11,4,16,refer,G,E,B,Crazy Hat
6400d8e645e80091a53f9b21,0,a,12,2,0,refer,E,G,B,Horse Pose
6400d8e645e80091a53f9b21,0,a,13,2,0,social,G,E,B,Crazy Hat
6400d8e645e80091a53f9b21,0,a,14,1,0,refer,E,L,C,Prayer Pose
6400d8e645e80091a53f9b21,0,a,15,0,2,refer,L,E,B,Crazy Hat
6400d8e645e80091a53f9b21,0,a,16,4,1,social,E,C,A,Arms out
6400d8e645e80091a53f9b21,0,a,17,0,1,refer,C,E,B,Crazy Hat
6400d8e645e80091a53f9b21,0,a,18,4,1,refer,E,G,B,Horse Pose
6400d8e645e80091a53f9b21,0,a,19,0,8,refer,G,C,A,Arms out
6400d8e645e80091a53f9b21,0,a,20,3,16,refer,C,G,B,Horse
6400d8e645e80091a53f9b21,0,a,21,1,2,social,G,E,B,Crazy Hat
6400d8e645e80091a53f9b21,0,a,22,2,16,social,E,C,A,Arms out
6400d8e645e80091a53f9b21,0,a,23,4,16,social,C,G,B,Horse Pose
6400d8e645e80091a53f9b21,0,a,24,2,1,refer,G,E,B,Crazy Hat
6400d8e645e80091a53f9b21,0,a,25,3,4,social,E,C,A,Arms out
6400d8e645e80091a53f9b21,0,a,26,3,2,social,C,G,B,Horse
6400d8e645e80091a53f9b21,0,a,27,4,4,social,G,E,B,Crazy Hat
6400d8e645e80091a53f9b21,0,a,28,1,4,refer,E,G,B,Horse
6400d8e645e80091a53f9b21,0,a,29,3,0,refer,G,C,A,Arms out
6400d8e645e80091a53f9b21,0,a,30,3,2,refer,C,G,B,Horse
6400d8e645e80091a53f9b21,0,a,31,1,16,refer,G,C,A,Arms out
6400d8e645e80091a53f9b21,0,a,32,4,0,social,C,E,B,Crazy Hat
6400d8e645e80091a53f9b21,0,a,33,3,1,refer,E,G,B,Horse
6400d8e645e80091a53f9b21,0,a,34,3,8,refer,G,E,B,Crazy Hat
6400d8e645e80091a53f9b21,0,a,35,1,8,social,E,G,B,Horse
6400d8e645e80091a53f9b21,0,a,36,2,16,refer,G,E,B,Crazy Hat
6400d8e645e80091a53f9b21,0,a,37,1,0,social,E,A,A,Person with wings
6400d8e645e80091a53f9b21,0,a,38,1,16,social,A,E,B,Crazy Hat
6400d8e645e80091a53f9b21,0,a,39,4,4,refer,E,G,B,Horse
6400d8e645e80091a53f9b21,0,a,40,1,1,refer,G,E,B,Crazy Hat
6400d8e645e80091a53f9b21,0,a,41,4,2,social,E,G,B,Horse
6400d8e645e80091a53f9b21,0,a,42,3,16,social,G,H,B,Simple
6400d8e645e80091a53f9b21,0,a,43,2,8,refer,H,C,A,Arms out
6400d8e645e80091a53f9b21,0,a,44,1,8,refer,C,G,B,Horse
6400d8e645e80091a53f9b21,0,a,45,0,4,refer,G,E,B,Crazy Hat
6400d8e645e80091a53f9b21,0,a,46,4,0,refer,E,G,B,Horse
6400d8e645e80091a53f9b21,0,a,47,1,2,refer,G,C,A,Arms out
6400d8e645e80091a53f9b21,0,a,48,2,2,refer,C,H,B,Simple
6400d8e645e80091a53f9b21,0,a,49,3,1,social,H,G,B,Horse
6400d8e645e80091a53f9b21,0,a,50,2,8,social,G,H,B,Simple
6400d8e645e80091a53f9b21,0,a,51,2,1,social,H,C,A,Arms out
6400d8e645e80091a53f9b21,0,a,52,3,0,social,C,E,B,Crazy Hat
5a876665ae9a0b0001a9fbe3,0,a,0,2,1,social,,C,A,Italian
5a876665ae9a0b0001a9fbe3,0,a,1,1,0,social,C,D,A,Priest
5a876665ae9a0b0001a9fbe3,0,a,2,4,0,refer,D,F,B,Sad Boy
5a876665ae9a0b0001a9fbe3,0,a,3,1,4,refer,F,E,B,Weird hat that looks like bunny ears
5a876665ae9a0b0001a9fbe3,0,a,4,0,16,refer,E,A,A,"Square on the right of the figure, its walking to the left, one foot is in the air"
5a876665ae9a0b0001a9fbe3,0,a,5,2,16,social,A,C,A,Italian
5a876665ae9a0b0001a9fbe3,0,a,6,4,16,refer,C,E,B,"Has a weird hat, looks like two bunny ears on top of its head"
5a876665ae9a0b0001a9fbe3,0,a,7,3,4,refer,E,A,A,"Square hanging off the right of figure, figure is walking left, one foot on ground one in air."
5a876665ae9a0b0001a9fbe3,0,a,8,1,8,refer,A,G,B,"Figure moving right, arms up like its lurching."
5a876665ae9a0b0001a9fbe3,0,a,9,1,0,refer,G,I,C,"Square on head, ""tail"" pointing right"
5a876665ae9a0b0001a9fbe3,0,a,10,4,4,social,I,F,B,sad boy
5a876665ae9a0b0001a9fbe3,0,a,11,3,2,social,F,D,A,priest
5a876665ae9a0b0001a9fbe3,0,a,12,0,8,refer,D,H,B,"Diamond head, no legs visible."
5a876665ae9a0b0001a9fbe3,0,a,13,4,8,refer,H,E,B,Two bunny ears on top of head.
5a876665ae9a0b0001a9fbe3,0,a,14,1,16,refer,E,B,A,"Diamond head, two triangles for arms that look like drills, seems to be kneeling."
5a876665ae9a0b0001a9fbe3,0,a,15,3,8,refer,B,D,A,"Diamond head, figure facing left , feet on ground."
5a876665ae9a0b0001a9fbe3,0,a,16,2,0,refer,D,F,B,"Figure sitting down, legs to the left"
5a876665ae9a0b0001a9fbe3,0,a,17,3,0,social,F,D,A,Priest
5a876665ae9a0b0001a9fbe3,0,a,18,1,2,refer,D,I,C,"Diamond head, tail pointing to the right"
5a876665ae9a0b0001a9fbe3,0,a,19,4,16,social,I,H,B,Inoncent
5a876665ae9a0b0001a9fbe3,0,a,20,3,2,refer,H,E,B,Looks like it has two bunny ears on top of head
5a876665ae9a0b0001a9fbe3,0,a,21,4,1,social,E,D,A,Priest
5a876665ae9a0b0001a9fbe3,0,a,22,4,0,social,D,E,B,Funny Hat
5a876665ae9a0b0001a9fbe3,0,a,23,4,4,refer,E,F,B,"Guy sitting down, legs outstretched to left"
5a876665ae9a0b0001a9fbe3,0,a,24,4,2,refer,F,C,A,Guy who appears to be gesturing widely with hands
5a876665ae9a0b0001a9fbe3,0,a,25,2,4,refer,C,D,A,"Diamond head, body facing left, seems to be holding something in front"
5a876665ae9a0b0001a9fbe3,0,a,26,0,1,refer,D,E,B,Two bunny ears on top
5a876665ae9a0b0001a9fbe3,0,a,27,0,4,refer,E,F,B,"Diamond head, legs stretched to the left"
5a876665ae9a0b0001a9fbe3,0,a,28,3,1,refer,F,A,A,"Diamond head to the right, figure facing left, one foot in the air"
5a876665ae9a0b0001a9fbe3,0,a,29,2,8,social,A,F,B,sad boy
5a876665ae9a0b0001a9fbe3,0,a,30,3,0,refer,F,D,A,priest
5a876665ae9a0b0001a9fbe3,0,a,31,1,1,social,D,E,B,funny hat
5a876665ae9a0b0001a9fbe3,0,a,32,2,8,refer,E,I,C,figure facing left with pointed tail to the right
5a876665ae9a0b0001a9fbe3,0,a,33,2,4,social,I,D,A,priest
5a876665ae9a0b0001a9fbe3,0,a,34,1,2,social,D,E,B,funny hat
5a876665ae9a0b0001a9fbe3,0,a,35,4,8,social,E,C,A,Italian
5a876665ae9a0b0001a9fbe3,0,a,36,3,8,social,C,D,A,priest
5a876665ae9a0b0001a9fbe3,0,a,37,0,2,refer,D,E,B,two bunny ears
5a876665ae9a0b0001a9fbe3,0,a,38,4,1,refer,E,L,C,"Diamond head facing right, guy seeming to squat"
5a876665ae9a0b0001a9fbe3,0,a,39,2,2,social,L,E,B,funny hat
5a876665ae9a0b0001a9fbe3,0,a,40,4,2,social,E,F,B,sad boy
5a876665ae9a0b0001a9fbe3,0,a,41,3,16,social,F,D,A,priest
5a876665ae9a0b0001a9fbe3,0,a,42,1,4,social,D,E,B,funny hat
5a876665ae9a0b0001a9fbe3,0,a,43,2,2,refer,E,J,C,"Diamond head, figure facing right, one foot visible"
5a876665ae9a0b0001a9fbe3,0,a,44,2,16,refer,J,I,C,"Diamond head, tail pointing right, figure points left"
5a876665ae9a0b0001a9fbe3,0,a,45,2,0,social,I,E,B,funny hat
5a876665ae9a0b0001a9fbe3,0,a,46,2,1,refer,E,F,B,"Diamond head, figure sitting down, legs out to left"
5a876665ae9a0b0001a9fbe3,0,a,47,1,1,refer,F,C,A,"Diamond head, arms spread apart as if in covnersation"
