subject_id,item_id,counterbalance,condition,audience_group,tangram,shared,response.earlier
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one social,red,K,unique,later
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one social,red,F,unique,later
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one social,blue,K,unique,later
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one social,blue,G,unique,later
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one refer,blue,J,shared,later
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one social,red,I,shared,later
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,either refer,blue,E,shared,later
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one refer,red,F,unique,later
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one refer,red,G,unique,later
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,either refer,blue,G,unique,earlier
2138c0d9-82dc-4000-9e09-be99ba719b01,1,b,one social,blue,E,shared,later
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,either refer,blue,F,unique,earlier
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one social,blue,G,unique,later
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one refer,blue,F,unique,later
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,either refer,red,F,unique,earlier
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one social,red,I,shared,later
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one refer,blue,K,unique,earlier
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one refer,blue,G,unique,later
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one social,blue,E,shared,later
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one refer,red,I,shared,later
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,either refer,red,G,unique,earlier
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one refer,red,G,unique,earlier
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one social,blue,F,unique,later
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,either refer,blue,I,shared,later
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one refer,red,F,unique,earlier
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one social,red,G,unique,earlier
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,either refer,blue,J,shared,earlier
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,either refer,red,E,shared,later
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one social,blue,I,shared,later
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one social,blue,J,shared,later
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one social,blue,K,unique,later
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,either refer,blue,E,shared,later
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one social,red,K,unique,later
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one refer,blue,I,shared,later
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,either refer,red,I,shared,later
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one social,red,F,unique,later
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one refer,red,K,unique,later
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one refer,red,J,shared,earlier
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,either refer,blue,K,unique,earlier
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one refer,red,E,shared,later
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,either refer,blue,G,unique,earlier
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one social,red,E,shared,later
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,either refer,red,K,unique,earlier
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one social,red,J,shared,earlier
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,either refer,red,J,shared,earlier
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one refer,blue,J,shared,earlier
64596e8e-2a3b-4123-a6d9-acb635caee34,1,b,one refer,blue,E,shared,later
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,either refer,red,E,unique,earlier
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one social,blue,J,unique,earlier
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one refer,blue,E,unique,later
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,either refer,red,F,shared,later
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one refer,blue,G,shared,earlier
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,either refer,red,I,unique,earlier
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,either refer,red,K,shared,later
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,either refer,blue,K,shared,earlier
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one refer,red,J,unique,earlier
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one social,red,K,shared,later
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one social,red,J,unique,later
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one refer,blue,J,unique,later
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one social,red,I,unique,later
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,either refer,red,G,shared,earlier
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,either refer,blue,F,shared,later
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,either refer,blue,J,unique,earlier
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one social,blue,F,shared,earlier
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,either refer,blue,E,unique,earlier
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one social,blue,E,unique,later
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one refer,red,I,unique,later
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one social,blue,I,unique,earlier
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,either refer,red,J,unique,earlier
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one social,red,E,unique,later
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one social,blue,K,shared,earlier
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one refer,blue,I,unique,later
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one social,red,F,shared,later
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one social,red,G,shared,earlier
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,either refer,blue,I,unique,earlier
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one refer,blue,K,shared,earlier
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one refer,red,E,unique,later
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,either refer,blue,G,shared,earlier
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one social,blue,G,shared,earlier
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one refer,red,F,shared,later
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one refer,blue,F,shared,earlier
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one refer,red,K,shared,later
0a9baafd-cf22-48e6-b994-1baf9dc2e0ec,1,a,one refer,red,G,shared,earlier
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one refer,blue,G,unique,later
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one refer,red,K,unique,later
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,either refer,blue,J,shared,earlier
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one refer,blue,F,unique,earlier
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one social,blue,I,shared,earlier
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one social,blue,J,shared,earlier
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one refer,blue,J,shared,earlier
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one refer,blue,K,unique,earlier
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,either refer,blue,K,unique,earlier
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one refer,blue,I,shared,later
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,either refer,blue,F,unique,later
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one social,red,G,unique,earlier
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one social,blue,F,unique,earlier
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one refer,blue,E,shared,later
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,either refer,red,F,unique,later
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one social,red,K,unique,earlier
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one refer,red,I,shared,later
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,either refer,red,K,unique,later
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,either refer,red,G,unique,earlier
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one social,blue,G,unique,later
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one social,red,I,shared,later
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,either refer,blue,G,unique,later
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one social,red,F,unique,later
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one refer,red,G,unique,earlier
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,either refer,red,E,shared,later
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,either refer,red,J,shared,later
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one refer,red,E,shared,earlier
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one social,blue,E,shared,later
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one social,blue,K,unique,earlier
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,either refer,blue,I,shared,later
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,either refer,red,I,shared,later
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,either refer,blue,E,shared,later
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one social,red,E,shared,earlier
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one refer,red,J,shared,later
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one social,red,J,shared,later
2700b8e7-df5b-4827-992f-6c0badf3313e,1,b,one refer,red,F,unique,later
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,either refer,blue,J,unique,earlier
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one refer,red,G,shared,earlier
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one refer,red,E,unique,later
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,either refer,red,E,unique,earlier
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,either refer,blue,I,unique,earlier
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one social,blue,G,shared,earlier
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,either refer,red,F,shared,later
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,either refer,red,J,unique,earlier
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,either refer,blue,K,shared,later
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one refer,red,J,unique,later
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one social,red,K,shared,later
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one refer,blue,J,unique,earlier
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one social,red,J,unique,later
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one refer,blue,F,shared,earlier
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,either refer,blue,F,shared,earlier
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one social,blue,F,shared,later
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one social,red,F,shared,later
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one refer,blue,G,shared,earlier
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one social,blue,I,unique,later
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,either refer,red,K,shared,later
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one refer,blue,I,unique,later
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one social,red,G,shared,later
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one social,blue,J,unique,earlier
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one social,red,I,unique,later
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one refer,red,I,unique,later
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one refer,blue,E,unique,later
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,either refer,red,G,shared,earlier
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one refer,red,K,shared,later
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,either refer,blue,E,unique,earlier
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,either refer,red,I,unique,earlier
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one social,blue,E,unique,later
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one social,blue,K,shared,earlier
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,either refer,blue,G,shared,earlier
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one refer,blue,K,shared,later
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one social,red,E,unique,later
f3faea70-8161-42ba-848a-8dd182144f6a,1,a,one refer,red,F,shared,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one social,blue,E,unique,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,either refer,blue,J,unique,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one social,blue,G,shared,earlier
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one social,red,E,unique,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one refer,blue,K,shared,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one social,red,G,shared,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one refer,red,K,shared,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one social,blue,J,unique,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,either refer,red,F,shared,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one refer,red,F,shared,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one refer,blue,F,shared,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,either refer,blue,G,shared,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one social,blue,F,shared,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one refer,blue,I,unique,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one refer,red,J,unique,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,either refer,red,G,shared,earlier
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one social,blue,K,shared,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,either refer,blue,F,shared,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,either refer,red,I,unique,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one social,red,I,unique,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one social,red,J,unique,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one refer,blue,G,shared,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,either refer,red,E,unique,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one refer,red,E,unique,earlier
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one refer,blue,J,unique,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one refer,red,I,unique,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,either refer,red,K,shared,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one refer,blue,E,unique,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one social,red,F,shared,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,either refer,blue,K,shared,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one social,red,K,shared,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one refer,red,G,shared,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,one social,blue,I,unique,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,either refer,blue,I,unique,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,either refer,blue,E,unique,later
dc98a577-dc27-4464-87b7-e4d0a2a22db1,1,a,either refer,red,J,unique,later
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,either refer,blue,I,shared,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,either refer,blue,G,unique,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one refer,blue,I,shared,later
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,either refer,red,J,shared,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,either refer,blue,E,shared,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one refer,red,E,shared,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one social,red,J,shared,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one social,red,G,unique,later
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one social,blue,J,shared,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,either refer,blue,K,unique,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one social,blue,K,unique,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,either refer,blue,F,unique,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one refer,red,G,unique,later
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one social,red,K,unique,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,either refer,red,K,unique,later
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one refer,red,F,unique,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one social,red,I,shared,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one refer,red,I,shared,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,either refer,red,E,shared,later
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,either refer,blue,J,shared,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one refer,blue,J,shared,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one social,red,F,unique,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one refer,blue,G,unique,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one refer,blue,F,unique,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,either refer,red,G,unique,later
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one social,blue,F,unique,later
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one social,blue,G,unique,later
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one refer,red,K,unique,later
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,either refer,red,F,unique,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,either refer,red,I,shared,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one social,blue,I,shared,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one refer,red,J,shared,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one refer,blue,E,shared,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one social,blue,E,shared,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one refer,blue,K,unique,earlier
11291a2f-4c34-4eba-bfa8-6d39ab0132ff,1,b,one social,red,E,shared,later
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one refer,blue,F,shared,earlier
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one refer,blue,E,unique,later
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one social,red,F,shared,later
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,either refer,blue,F,shared,earlier
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one refer,red,E,unique,later
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one refer,blue,K,shared,earlier
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one social,blue,G,shared,earlier
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one refer,red,K,shared,later
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,either refer,red,K,shared,earlier
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one social,red,E,unique,later
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,either refer,blue,E,unique,earlier
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one social,blue,E,unique,later
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one social,red,I,unique,later
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,either refer,red,J,unique,earlier
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one social,blue,F,shared,later
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,either refer,blue,K,shared,earlier
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one social,blue,I,unique,later
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one social,red,G,shared,later
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,either refer,red,E,unique,earlier
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,either refer,red,F,shared,earlier
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,either refer,blue,I,unique,earlier
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one refer,blue,J,unique,later
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one refer,red,I,unique,later
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,either refer,red,I,unique,earlier
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one refer,red,J,unique,later
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one refer,blue,I,unique,earlier
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one social,blue,K,shared,earlier
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,either refer,blue,G,shared,earlier
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one refer,red,G,shared,later
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one refer,red,F,shared,later
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one social,red,K,shared,later
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one social,red,J,unique,later
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,either refer,blue,J,unique,earlier
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,either refer,red,G,shared,later
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one refer,blue,G,shared,later
ae7df5ec-5e43-4270-a017-904bfc023635,1,a,one social,blue,J,unique,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,either refer,blue,E,unique,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,either refer,red,G,shared,earlier
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one refer,red,F,shared,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one refer,red,J,unique,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one social,red,J,unique,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one social,blue,E,unique,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one social,red,I,unique,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one refer,blue,I,unique,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one social,red,F,shared,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one refer,red,K,shared,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,either refer,blue,G,shared,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one social,blue,F,shared,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one refer,blue,G,shared,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one social,blue,I,unique,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,either refer,red,E,unique,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one refer,red,I,unique,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one refer,red,E,unique,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one refer,blue,E,unique,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one social,red,K,shared,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one social,red,E,unique,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one refer,blue,F,shared,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,either refer,red,F,shared,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,either refer,red,J,unique,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one social,blue,J,unique,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one social,blue,K,shared,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,either refer,blue,J,unique,earlier
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one refer,red,G,shared,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one social,red,G,shared,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,either refer,blue,K,shared,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,either refer,red,K,shared,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,either refer,blue,I,unique,earlier
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,either refer,blue,F,shared,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one refer,blue,K,shared,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one refer,blue,J,unique,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,one social,blue,G,shared,later
1f9bdce0-e782-496b-b820-c448fa243f5b,1,a,either refer,red,I,unique,earlier
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one social,red,I,shared,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one social,blue,I,shared,earlier
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one refer,blue,J,shared,earlier
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one social,red,J,shared,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one refer,blue,G,unique,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,either refer,blue,I,shared,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one social,blue,J,shared,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one refer,red,F,unique,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,either refer,red,E,shared,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one refer,blue,E,shared,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,either refer,blue,J,shared,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one refer,red,K,unique,later
